Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
110446,2020-07-29 10:49:39,3518758680062249,fraud_Kutch-Hegmann,grocery_net,50.54,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,43e3a1e3d7d4a02a18920c694f814866,1375094979,39.344899,-109.243503,0
109654,2020-07-28 23:28:26,4764202053279782,"fraud_Moore, Williamson and Emmerich",home,52.68,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,f346ca2ec5f396dc9440c7c32b077c8e,1375054106,41.72195,-81.893738,0
44900,2020-07-06 17:43:15,2242542703101233,fraud_Rolfson-Kunde,personal_care,66.83,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,a85014268d3e6db0823b8705af10d359,1373132595,38.044333,-85.847865,0
98588,2020-07-26 00:48:11,2297447006766555,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1.02,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,aab41f07cf9645ae56b8bf7997846d0e,1374799691,40.735217,-89.57011800000001,0
34072,2020-07-03 01:37:07,580954173374,fraud_Haley Group,misc_pos,1.07,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,93a295446c73a2b1af5fbe083ce8e7f3,1372815427,42.106934,-72.978161,0
403264,2020-11-26 23:19:27,2383461948823908,fraud_Dickinson Ltd,personal_care,7.64,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,111d48892d8fb116757efbf7f5c45bc0,1385507967,44.134909,-69.988954,0
226587,2020-09-10 09:00:39,3575789281659026,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,85.51,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,0b569523a5081360480dc3c8e2e6b924,1378803639,38.854012,-92.87254,0
522788,2020-12-24 16:20:18,4587577161160601,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,9.65,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,ba64726f5ee0fdf952d8aa15074f60ea,1387902018,43.682827,-68.597697,0
554846,2020-12-31 18:49:18,180042946491150,fraud_Heathcote LLC,shopping_net,4.37,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,69560dfa0850798ea88a95a844a3b00a,1388515758,28.636328,-82.68598100000001,0
311726,2020-10-18 00:38:24,378904938837132,fraud_Gerlach Inc,shopping_net,1018.07,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,01a244a36253666c717ffe5704e845ff,1382056704,34.832045,-97.823969,1
100241,2020-07-26 14:31:29,3533742182628021,fraud_Crooks and Sons,personal_care,5.52,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,ac7b6d018fc8bfb879209f9aec6a97fd,1374849089,32.37214,-79.441292,0
207584,2020-09-01 19:15:23,3557442674264531,fraud_Bins-Tillman,entertainment,68.39,Angela,Edwards,F,486 Wilkins Pines,Lithopolis,OH,43136,39.8013,-82.8125,460,"Lecturer, higher education",2004-06-19,fe7143397934fae5cca23c9bb594a988,1378062923,40.50829,-83.022238,0
441643,2020-12-07 00:35:22,630424987505,"fraud_Lind, Huel and McClure",gas_transport,51.01,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,ac83ed16d2f51fd2dce08afd85763fb4,1386376522,39.520272,-80.465067,0
508098,2020-12-21 13:04:26,3567697931646329,fraud_Cartwright-Harris,grocery_pos,68.19,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,805a124d512230c7d6487bff364f49a8,1387631066,42.018594,-74.121015,0
122751,2020-08-03 08:32:07,4926376199189801,fraud_Spinka Inc,grocery_net,79.69,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,a979ac24caaa30f60e98ddaaaba4785d,1375518727,37.016358,-90.863681,0
16155,2020-06-26 22:55:04,213161231269724,fraud_Volkman Ltd,misc_net,844.29,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,e8cdb55d2b4a6f26f9d999bcd65fead1,1372287304,34.590163000000004,-85.76717099999999,1
208674,2020-09-02 03:36:43,30343344410970,fraud_Runte-Mohr,food_dining,80.84,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,ff8b969182e6e80a4c0f0c00151f0060,1378093003,42.108851,-79.644098,0
172846,2020-08-20 22:15:38,4634955908138648,"fraud_Roberts, Ryan and Smith",personal_care,7.22,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,1175de86cca5bf8403789ac9b353e04f,1377036938,42.410936,-96.265296,0
209899,2020-09-02 22:40:13,180052752563109,fraud_Miller-Harris,misc_net,789.22,Evan,Santiago,M,9652 Ford Ford Apt. 566,Arlington,VA,22204,38.859,-77.0997,207410,Historic buildings inspector/conservation officer,1968-11-14,23cdc1d8d1b8b3660833d10d2fdb6553,1378161613,39.518597,-77.22930699999999,1
124635,2020-08-03 18:51:05,4777065439639721,fraud_Powlowski-Weimann,food_dining,67.94,Peter,Caldwell,M,08966 Beltran Route Suite 905,Oaks,PA,19456,40.1334,-75.4536,737,Oceanographer,1987-04-24,97ff59724367a9f79513308e6e351f88,1375555865,40.289313,-75.99383900000001,0
289396,2020-10-07 13:26:08,4344955088481397,fraud_Weimann-Lockman,kids_pets,47.97,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,653d130b9d63ed0c48b66cde0b8c10b9,1381152368,41.804776,-79.817219,0
447663,2020-12-07 22:56:17,2264937662466770,fraud_Hills-Witting,shopping_net,5.88,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,2c6696d511aece9d1caf3d13b4cafe25,1386456977,29.785926,-97.820707,0
129233,2020-08-04 22:09:56,4725673654161314,fraud_Kunze Inc,grocery_pos,330.62,Alex,White,M,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,1968-09-19,a824f7a50d3e610e2de5855d69f2c7fc,1375654196,40.817996,-72.66471999999999,1
59133,2020-07-12 03:02:45,3514865930894695,fraud_Brekke and Sons,gas_transport,40.45,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,1967-08-30,47ee72d1936130cd03c0372bad73698e,1373598165,33.803067999999996,-105.93411299999998,0
19986,2020-06-28 12:16:16,6011652924285713,"fraud_Boehm, Predovic and Reinger",misc_pos,60.3,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,357666b5ca577e796521d18e832e5d8b,1372421776,37.315652,-92.37477,0
307743,2020-10-15 22:23:49,341542810616333,fraud_Botsford PLC,home,372.73,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,9793bddfe935da0d12bc6db9430f9830,1381875829,39.986908,-94.848004,1
34001,2020-07-03 00:41:07,3589255887819806,"fraud_Moen, Reinger and Murphy",grocery_pos,278.04,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,97bbc042914e545105dd6bbbec258021,1372812067,39.31171,-77.683835,1
432176,2020-12-04 23:09:22,213156747557083,fraud_Kilback and Sons,entertainment,570.37,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,9fc833423b3ce359515abd1dbe9a5db5,1386198562,34.489953,-119.031236,1
130345,2020-08-05 12:38:33,4681699462969,fraud_Breitenberg LLC,travel,5.11,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,07d34a7ad39fcee537591ba8b3152add,1375706313,35.901839,-87.15337099999999,0
315504,2020-10-19 10:50:12,3565196229855512,"fraud_Stroman, Hudson and Erdman",gas_transport,55.99,Adriana,Harvey,F,715 Joy Prairie,Unionville,MO,63565,40.4815,-92.9951,3805,"Investment banker, corporate",1950-09-15,3e5b1aa92bca92842e9a1cebc18fa72d,1382179812,39.620631,-92.450067,0
533168,2020-12-27 09:44:10,30082025922891,fraud_Auer-Mosciski,grocery_pos,95.5,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",1934-06-23,3dc8a4c67824c07a783eeccca31f8663,1388137450,27.025361,-82.48928199999999,0
26673,2020-06-30 03:49:23,3528231451607350,fraud_Doyle Ltd,grocery_pos,347.88,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,90b9ba9e0e7819c7c610579f702d5928,1372564163,39.416971,-74.20669699999999,1
254229,2020-09-22 05:19:48,375082648741747,fraud_Dooley-Thompson,misc_net,29.62,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,2b1636ff8e1e63a6e8f91419958b8489,1379827188,47.90982,-97.695515,0
333883,2020-10-27 03:31:36,4861310130652566408,fraud_Stamm-Rodriguez,misc_pos,8.14,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,9249b722b6153cb560af32f5f52f4d4d,1382844696,30.187921000000003,-91.774951,0
3951,2020-06-22 13:45:53,676369110710,"fraud_Lang, Towne and Schuppe",kids_pets,24.18,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,b3bd8d398ea804a38562ca39f8fe0540,1371908753,42.965309000000005,-83.80669,0
472916,2020-12-13 22:05:38,4890424426862856940,fraud_Friesen Inc,shopping_pos,9.31,Jeremy,Whitney,M,0371 Aimee Neck Suite 856,Sacramento,CA,95827,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,fff322da7af1cb4d660c10083a022774,1386972338,39.273303000000006,-120.964878,0
315706,2020-10-19 12:30:31,3566094707272327,"fraud_Hintz, Bauch and Smith",health_fitness,38.09,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,bc12159fcac8af1773fef1d8a1302731,1382185831,34.809923,-118.111582,0
423626,2020-12-02 12:27:42,4586810168620942,fraud_Dibbert-Green,entertainment,53.47,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,66b8ecc3f1bd9b9050b2b6ed5b1e27ce,1385987262,33.042309,-79.394636,0
119091,2020-08-02 07:48:15,4926376199189801,fraud_Bailey-Morar,grocery_pos,188.38,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,2b41139899dac95fcc118dbc44652c89,1375429695,36.140495,-90.554449,0
406558,2020-11-28 19:53:36,4550599031376731,"fraud_Pouros, Walker and Spencer",kids_pets,190.18,Angela,West,F,9471 Wong Islands,Mansfield,OH,44902,40.7559,-82.5123,92985,Press photographer,1968-05-29,86f37b593d82841494baa7864b1c69d0,1385668416,41.327684000000005,-82.288852,0
213824,2020-09-05 02:13:23,4990494243023,fraud_Koss and Sons,gas_transport,67.29,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,30437e0bccb741c6c1332464f43ecaab,1378347203,39.177982,-78.94868000000001,0
16018,2020-06-26 21:53:00,180067784565096,fraud_Haag-Blanda,food_dining,64.41,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,4690c71dc125ec8d3b9b76c1703ef2a2,1372283580,43.762679,-87.58967700000001,0
183918,2020-08-24 18:46:36,348253506557335,fraud_Wilkinson LLC,personal_care,7.53,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,11d1feb9416e5700f475f1e2f4c582c4,1377369996,30.691084000000004,-87.798276,0
212617,2020-09-04 13:22:11,676298633337,fraud_Beer-Jast,kids_pets,221.06,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,d4fb92a5cbd028b85d66cfa7dd215276,1378300931,39.378336,-81.403809,0
510959,2020-12-21 21:47:45,3523898249167098,fraud_Stamm-Witting,shopping_net,1.1,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,becae2910efc2bd9b0c9983365a0deca,1387662465,41.755044,-73.25289000000001,0
497030,2020-12-19 07:07:41,3586955669388457,fraud_Flatley Group,misc_pos,30.19,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,b747fa6cd07738f97d7070eda5ef5bad,1387436861,41.003937,-79.1824,0
453234,2020-12-08 21:06:20,4383521454815,fraud_Little-Gleichner,travel,7.79,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,1c7d3b33305252600e8ef0da070d00dd,1386536780,39.985792,-86.364391,0
107948,2020-07-28 14:38:22,4560395181594436016,fraud_Hickle Group,shopping_pos,832.87,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,7b9eb4602797b59b6ed0ead410bbe91b,1375022302,39.564167,-122.804319,0
32876,2020-07-02 13:30:16,3590736522064285,"fraud_Watsica, Haag and Considine",shopping_pos,21.22,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,003fcd7060639a3af6cf67bbd15f91fb,1372771816,34.323207000000004,-92.45141,0
499644,2020-12-19 22:43:53,30518196150127,fraud_Daugherty LLC,kids_pets,45.02,Karen,Sullivan,F,6313 Scott Trace,Rossville,IL,60963,40.3625,-87.6692,1807,"Buyer, retail",1975-06-02,74933802833b4df3a82a253a754eaca9,1387493033,41.193975,-86.994968,0
553333,2020-12-31 09:12:51,370877495212014,fraud_Brown PLC,misc_net,88.1,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,234dd85e55c73422c2faa9136f290922,1388481171,37.161027,-80.479789,0
115852,2020-07-31 23:37:12,676173792455,fraud_Kuhn LLC,misc_net,720.24,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,1fbe6de5c78dd35eb855f9221797381a,1375313832,33.862287,-119.286251,1
296263,2020-10-11 06:35:57,378858024506425,"fraud_Turner, Ziemann and Lehner",food_dining,77.57,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,c669f5062034ddedd53b7fed25b02813,1381473357,34.018285,-110.97423700000002,0
30758,2020-07-01 11:54:48,4377338765909719,fraud_Harris Inc,gas_transport,75.11,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,6fb239a6d6e89e61346b513e34c633d5,1372679688,35.459635,-84.920008,0
501271,2020-12-20 08:02:01,3552581383553463,fraud_Barrows PLC,shopping_pos,2.74,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,f12d6f04a48628cb055ee11763bd2265,1387526521,35.932921,-84.72363100000001,0
308191,2020-10-16 05:04:03,4715741951931168360,fraud_Turner and Sons,shopping_pos,7.39,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,dc57bccbe375bda46fe5f523a8687ded,1381899843,35.89955,-96.020565,0
67265,2020-07-14 08:52:17,3566373869538620,fraud_Bernhard Inc,gas_transport,68.33,Steven,Castaneda,M,46809 Toni Flat Suite 216,Lamy,NM,87540,35.4311,-105.9409,923,Public relations account executive,1964-06-22,78d8439f15d7138f282739c41098ddee,1373791937,35.064523,-105.868794,0
149691,2020-08-12 02:44:03,374497717543058,fraud_Miller-Hauck,grocery_pos,330.19,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,14c757374718a01186af4d29a1931019,1376275443,47.896214,-101.148959,1
324361,2020-10-23 08:52:05,3512365128314616,fraud_Pfeffer LLC,grocery_net,27.92,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,f1d6c83cf837fe971b53f57254fe3ee4,1382518325,37.455531,-90.434284,0
403329,2020-11-26 23:58:13,5410056176712193,fraud_Gleason-Macejkovic,shopping_net,959.99,Jeffrey,Krause,M,4742 Alexandria Mountain,New Franken,WI,54229,44.5592,-87.8235,4306,Art therapist,1989-10-19,07509b7670573ec59094feea234a42d6,1385510293,43.808276,-87.802667,1
64733,2020-07-13 16:49:10,6011679934075347,"fraud_Langworth, Boehm and Gulgowski",shopping_net,5.01,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,8fce6cb73f4bd8f5f7af85c2850279ba,1373734150,41.493656,-106.923226,0
227823,2020-09-10 23:37:41,4173950183554608,fraud_Cormier LLC,shopping_net,957.83,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,c6c09b62455a70ef9c9047a8894b572b,1378856261,39.965247,-73.402189,1
93774,2020-07-23 23:30:23,4195740185974,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,865.11,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,20bd84c2f0016403e50992200d04b706,1374622223,44.819798,-121.749408,1
76588,2020-07-18 04:30:43,4997733566924489,"fraud_Rippin, Kub and Mann",misc_net,4.5,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,edfc116f32263f9265292b68ae8e4c86,1374121843,44.554831,-93.516955,0
441211,2020-12-06 22:59:45,4713464490314802,"fraud_Bahringer, Bergnaum and Quitzon",home,61.69,Wesley,Parker,M,7452 Browning Port,Mc Intosh,SD,57641,45.7084,-101.1546,295,"Designer, industrial/product",1981-01-26,ef5e8bd51054fb003df9ea9304f3a5be,1386370785,46.527223,-100.967012,0
311805,2020-10-18 01:47:06,378858024506425,fraud_Cole PLC,grocery_pos,285.48,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,dac1797e7ac5999ee764796361bc89d4,1382060826,33.662636,-112.920904,1
531558,2020-12-27 00:34:42,4169388510116,"fraud_Ferry, Lynch and Kautzer",misc_net,4.33,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,98df503b91567c9fe7bf5a0cac921768,1388104482,43.232816,-77.955606,0
309499,2020-10-16 20:56:15,3560797065840735,"fraud_Reichert, Huels and Hoppe",shopping_net,3.52,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,1ee12f5264f95e7f85882a15ea62152b,1381956975,46.763946,-101.66285,0
173178,2020-08-21 01:23:28,5152054598359927,fraud_Hudson-Ratke,grocery_pos,73.96,Jim,Johnson,M,868 Brady Mill Apt. 837,Gretna,LA,70056,29.8872,-90.0331,55581,Biomedical scientist,1972-09-12,52606b8d7e7b3a14aeb549927b4762b9,1377048208,30.737783,-89.171778,0
226226,2020-09-10 02:45:27,376656886990758,"fraud_Greenholt, Jacobi and Gleason",gas_transport,11.7,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,5931c4c945c7e435cb49f197d4cb2ee6,1378781127,30.951794,-93.43013,1
281573,2020-10-04 17:37:21,2242542703101233,fraud_Haag-Blanda,food_dining,8.82,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,78fc181730fdbceb861b9adbbd872ec5,1380908241,39.489668,-85.84783,0
394064,2020-11-23 00:49:43,4334230547694630,"fraud_Reichert, Rowe and Mraz",shopping_net,105.43,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,b5203b613550a93f6dcd28d357a0b841,1385167783,43.326832,-110.489143,0
521311,2020-12-24 05:11:33,4247921790666,fraud_Wilkinson Ltd,entertainment,130.66,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,df2b42c952c428cc7ef60eb494979333,1387861893,39.829776,-84.134586,0
96610,2020-07-25 05:08:45,3545109339866548,"fraud_Olson, Becker and Koch",gas_transport,72.16,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,9176c681c300931214757f0d87bebd12,1374728925,32.898203,-90.106656,0
542853,2020-12-28 23:07:44,4956828990005111019,"fraud_Weber, Thiel and Hammes",kids_pets,96.08,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,f362fa4924364eb07f62819c224bd31b,1388272064,40.37526,-73.634225,0
382154,2020-11-17 07:09:11,371284100299909,"fraud_Schaefer, Maggio and Daugherty",gas_transport,68.14,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,73f001979c03429c81331761491b7eb6,1384672151,33.902152,-100.513402,0
545077,2020-12-29 09:32:02,4467456915153312231,"fraud_Raynor, Reinger and Hagenes",gas_transport,65.59,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,eced27b5d8256fa97ff4810fe1bbb891,1388309522,27.640674,-82.366809,0
371410,2020-11-12 19:06:28,4003989662068504,fraud_Harris Group,food_dining,169.6,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,fd890a3f9dc2cebee61df1030f08c165,1384283188,32.666665,-86.034904,0
285393,2020-10-05 22:20:07,581508178315,fraud_Kiehn Inc,grocery_pos,278.13,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,1978-08-08,04e6fa02da08a55490867b421ffcf821,1381011607,31.319715,-98.454167,1
401625,2020-11-25 23:22:09,4505383113689,"fraud_Jones, Sawayn and Romaguera",misc_net,722.27,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,d5fd5b6ccd27120ea02557cce58db691,1385421729,37.865666999999995,-77.066474,1
277393,2020-10-02 20:00:49,4824023901222438,"fraud_Ledner, Hartmann and Feest",health_fitness,190.58,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,0e1a838d7b315ec7d42dad150f4d1b2a,1380744049,31.011682,-96.541196,0
234393,2020-09-13 23:06:51,4149238353975790,fraud_Erdman-Durgan,health_fitness,74.91,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,0b290aa93fa622d6ead51d611cb05236,1379113611,39.11608,-79.718502,0
189655,2020-08-26 13:16:09,4992346398065154184,fraud_Gerhold LLC,home,19.8,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,1d3dd3fbc312d32c80f108ef5860252f,1377522969,41.367092,-89.684287,0
192683,2020-08-28 00:18:31,4587577161160601,"fraud_Raynor, Feest and Miller",gas_transport,55.59,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,50e387dd53002e0189dc02bd39af25a8,1377649111,43.320822,-70.207109,0
425170,2020-12-02 22:43:00,3588001568691267,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1008.38,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,1997-06-17,3f368b3c5c88cd222a92081e3ce3eaf4,1386024180,56.117578,-133.50481499999998,1
14043,2020-06-26 01:35:14,213161231269724,"fraud_Osinski, Ledner and Leuschke",grocery_pos,297.2,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,ec0fd69e21b2d1227bdd96d25061c74c,1372210514,33.248204,-85.74504499999999,1
169648,2020-08-19 10:50:33,3521815216091574,fraud_Roberts-Beahan,misc_pos,29.49,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,3793d121574293bcfe0121719894cea0,1376909433,39.059254,-106.548182,0
90006,2020-07-22 00:39:35,4797297220948468262,fraud_McCullough LLC,misc_pos,789.86,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,b8ab28a57adab274e324b6ee3f3686ff,1374453575,39.203152,-87.41735200000001,1
207309,2020-09-01 17:38:37,6011893664860915,fraud_Kuhn LLC,shopping_pos,25.25,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,519854436aadc0263bd07ad2db5d06f1,1378057117,39.96091,-104.985134,0
261792,2020-09-25 23:49:17,4646845581490336108,"fraud_Dare, Casper and Bartoletti",kids_pets,19.5,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,8f53a0a94c1937c37690277bac97989e,1380152957,41.45538,-72.762974,1
